 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1615 28406  8054  4438  3472    43  0.067 0.153 0.780 0.043 0.095 0.861
  1620 28498  8084  4490  3455    43  0.067 0.154 0.780 0.043 0.094 0.863
  1625 28529  7823  4561  3466    43  0.067 0.153 0.780 0.043 0.095 0.862
  1630 28737  8095  4488  3502    43  0.067 0.154 0.779 0.044 0.096 0.861
  1635 28469  8072  4489  3492    43  0.067 0.153 0.780 0.044 0.098 0.858
  1640 28676  8116  4596  3483    43  0.068 0.154 0.778 0.044 0.098 0.857
  1645 28821  8036  4548  3514    43  0.069 0.154 0.777 0.044 0.098 0.858
  1650 29214  8207  4577  3529    43  0.068 0.153 0.779 0.045 0.098 0.857
  1655 28906  7924  4466  3598    43  0.068 0.153 0.779 0.044 0.097 0.859
  1660 28968  8102  4591  3531    43  0.068 0.153 0.779 0.044 0.096 0.860
  1665 28855  8177  4502  3514    43  0.068 0.153 0.779 0.044 0.095 0.861
  1670 28564  8187  4429  3525    43  0.068 0.153 0.779 0.044 0.096 0.861
  1675 28762  8184  4554  3527    43  0.068 0.153 0.779 0.044 0.095 0.861
  1680 28728  7875  4577  3425    43  0.068 0.152 0.780 0.044 0.096 0.860
  1685 28336  7960  4488  3485    43  0.069 0.152 0.779 0.044 0.096 0.860
  1690 28690  8282  4493  3559    43  0.069 0.153 0.778 0.044 0.097 0.859
  1695 28246  8070  4433  3380    43  0.068 0.152 0.779 0.044 0.096 0.860
  1700 28566  7983  4428  3548    43  0.068 0.153 0.779 0.043 0.096 0.861
  1705 28606  8066  4624  3518    43  0.068 0.153 0.779 0.043 0.096 0.861
  1710 28617  7847  4467  3511    43  0.068 0.151 0.781 0.044 0.097 0.858
  1715 28431  7969  4464  3462    43  0.068 0.151 0.781 0.044 0.096 0.860
  1720 28417  8099  4528  3393    43  0.068 0.150 0.781 0.044 0.096 0.860
  1725 28211  8137  4557  3373    43  0.068 0.151 0.781 0.044 0.096 0.859
  1730 28491  7975  4694  3490    43  0.069 0.150 0.781 0.045 0.097 0.858
  1735 28437  7968  4668  3424    43  0.069 0.150 0.781 0.045 0.097 0.857
  1740 28691  7961  4632  3483    43  0.069 0.150 0.781 0.045 0.097 0.858
  1745 28500  7995  4521  3417    43  0.069 0.151 0.780 0.045 0.096 0.859
  1750 28541  8091  4577  3516    43  0.068 0.150 0.782 0.045 0.097 0.858
  1755 28450  7925  4474  3464    43  0.069 0.150 0.780 0.045 0.096 0.858
  1760 28336  8023  4521  3418    43  0.069 0.152 0.779 0.045 0.096 0.858
  1765 28361  8177  4527  3358    43  0.068 0.151 0.780 0.046 0.097 0.857
  1770 28678  8074  4631  3513    43  0.069 0.150 0.781 0.046 0.098 0.857
  1775 28748  8053  4540  3563    43  0.069 0.151 0.781 0.045 0.097 0.858
  1780 28467  8014  4499  3505    43  0.068 0.151 0.781 0.045 0.096 0.858
  1785 28662  7796  4572  3433    43  0.068 0.150 0.782 0.045 0.096 0.860
  1790 28453  8056  4440  3517    43  0.068 0.150 0.782 0.045 0.095 0.860
  1795 28245  7972  4626  3356    43  0.068 0.150 0.783 0.045 0.096 0.859
  1800 28252  8149  4478  3433    43  0.067 0.149 0.784 0.045 0.095 0.860
  1805 27883  8014  4489  3386    42  0.068 0.150 0.782 0.045 0.096 0.859
  1810 28397  7925  4655  3449    42  0.067 0.148 0.784 0.044 0.095 0.861
  1815 28529  8048  4565  3510    42  0.068 0.149 0.784 0.044 0.095 0.861
  1820 28668  8123  4532  3462    42  0.067 0.149 0.784 0.044 0.096 0.860
  1825 28487  8134  4475  3429    42  0.067 0.149 0.783 0.043 0.096 0.861
  1830 28418  8035  4419  3366    42  0.067 0.149 0.784 0.043 0.096 0.861
  1835 28500  7959  4557  3477    42  0.066 0.149 0.784 0.043 0.095 0.862
  1840 27988  8099  4441  3393    41  0.066 0.150 0.784 0.043 0.096 0.861
  1845 28207  7828  4515  3440    41  0.066 0.149 0.785 0.043 0.097 0.860
  1850 28355  7911  4473  3449    41  0.066 0.149 0.785 0.043 0.094 0.863
  1855 28426  7839  4469  3397    41  0.066 0.149 0.785 0.043 0.095 0.863
  1860 28211  7835  4592  3336    41  0.066 0.150 0.784 0.044 0.095 0.861
  1865 28369  7832  4493  3455    41  0.066 0.149 0.784 0.044 0.096 0.860
  1870 28268  8048  4589  3497    40  0.066 0.150 0.784 0.044 0.096 0.860
  1875 28431  7887  4504  3448    40  0.066 0.150 0.784 0.044 0.097 0.859
  1880 28597  7951  4474  3458    40  0.066 0.151 0.783 0.044 0.096 0.860
  1885 28231  7999  4534  3407    40  0.066 0.150 0.783 0.044 0.096 0.860
  1890 28302  7967  4424  3400    40  0.066 0.151 0.783 0.043 0.095 0.862
  1895 28453  7907  4493  3446    40  0.066 0.150 0.783 0.043 0.094 0.863
  1900 28325  8035  4488  3420    40  0.066 0.150 0.784 0.043 0.095 0.862
  1905 28431  7834  4537  3470    39  0.066 0.150 0.784 0.044 0.096 0.861
  1910 28254  7800  4623  3398    39  0.066 0.150 0.785 0.044 0.096 0.860
  1915 28222  8049  4513  3403    39  0.065 0.149 0.785 0.044 0.096 0.861
  1920 28175  7895  4566  3385    39  0.066 0.149 0.785 0.043 0.095 0.862
  1925 28283  7746  4462  3435    39  0.065 0.150 0.785 0.043 0.094 0.863
  1930 28218  7984  4431  3382    39  0.065 0.150 0.785 0.043 0.094 0.862
  1935 28435  7983  4552  3486    39  0.065 0.149 0.786 0.043 0.094 0.863
  1940 28046  7875  4551  3384    39  0.066 0.149 0.785 0.044 0.094 0.862
  1945 27987  7849  4451  3478    39  0.066 0.149 0.785 0.043 0.094 0.863
  1950 28205  7818  4508  3431    39  0.066 0.149 0.785 0.043 0.093 0.863
  1955 27980  7760  4452  3296    39  0.066 0.149 0.785 0.043 0.094 0.863
  1960 28021  7794  4446  3403    39  0.066 0.149 0.785 0.044 0.095 0.862
  1965 28172  7913  4537  3429    39  0.066 0.150 0.785 0.043 0.094 0.863
  1970 28090  7888  4495  3444    39  0.065 0.149 0.786 0.043 0.093 0.864
  1975 28137  7930  4484  3329    39  0.066 0.149 0.785 0.043 0.093 0.865
  1980 27640  7879  4471  3357    39  0.066 0.150 0.784 0.044 0.094 0.862
  1985 27890  7778  4522  3336    39  0.066 0.150 0.785 0.044 0.095 0.861
  1990 27837  7889  4480  3355    39  0.065 0.150 0.785 0.044 0.096 0.860
  1995 28274  7768  4549  3488    39  0.066 0.152 0.782 0.044 0.098 0.858
  2000 28519  7945  4607  3475    39  0.066 0.151 0.783 0.045 0.097 0.858
