 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =      0.666700006    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   455 36767 10313  4609  5441    47  0.039 0.079 0.881 0.020 0.035 0.945
   460 36846 10230  4700  5516    47  0.039 0.078 0.882 0.020 0.034 0.946
   465 36643  9937  4668  5534    47  0.039 0.078 0.882 0.020 0.035 0.945
   470 36607 10065  4610  5419    47  0.039 0.078 0.883 0.020 0.035 0.945
   475 36517 10235  4581  5414    47  0.039 0.077 0.884 0.020 0.035 0.945
   480 36578 10107  4744  5521    47  0.039 0.077 0.885 0.020 0.035 0.946
   485 36491 10103  4661  5331    47  0.039 0.076 0.885 0.020 0.035 0.945
   490 36381 10167  4640  5448    47  0.038 0.077 0.885 0.020 0.035 0.945
   495 36343 10085  4634  5387    47  0.039 0.076 0.885 0.020 0.035 0.944
   500 36367  9966  4674  5278    47  0.039 0.076 0.886 0.020 0.034 0.946
   505 35928  9985  4589  5274    47  0.039 0.075 0.886 0.020 0.034 0.946
   510 36092  9850  4698  5350    47  0.038 0.074 0.887 0.020 0.035 0.945
   515 36215 10028  4739  5431    47  0.038 0.074 0.888 0.020 0.035 0.945
   520 36092 10123  4592  5387    47  0.038 0.073 0.889 0.020 0.035 0.945
   525 35794  9920  4645  5305    47  0.038 0.072 0.889 0.020 0.035 0.945
   530 35543  9870  4634  5319    47  0.038 0.072 0.890 0.020 0.034 0.945
   535 35927  9930  4835  5176    47  0.038 0.071 0.891 0.020 0.034 0.945
   540 35859 10073  4731  5238    47  0.037 0.070 0.893 0.020 0.034 0.946
   545 35521  9778  4764  5142    47  0.037 0.069 0.894 0.020 0.034 0.946
   550 35806  9803  4626  5197    47  0.037 0.069 0.894 0.020 0.033 0.947
   555 35465  9885  4659  5182    47  0.037 0.068 0.895 0.020 0.033 0.948
   560 35191  9662  4658  5093    47  0.037 0.068 0.895 0.020 0.033 0.947
   565 35342  9664  4674  5160    47  0.037 0.068 0.896 0.020 0.033 0.947
   570 35034  9695  4507  5060    47  0.036 0.067 0.897 0.019 0.032 0.948
   575 34557  9632  4705  4928    47  0.036 0.067 0.897 0.020 0.032 0.948
   580 34470  9539  4661  4974    47  0.036 0.066 0.898 0.020 0.032 0.948
   585 34267  9380  4650  4821    47  0.036 0.065 0.899 0.020 0.032 0.948
   590 34458  9461  4742  4891    47  0.036 0.065 0.899 0.020 0.031 0.949
   595 34234  9368  4717  4807    47  0.036 0.064 0.900 0.020 0.031 0.949
   600 34027  9430  4617  4854    47  0.036 0.064 0.900 0.020 0.031 0.949
   605 34038  9439  4624  4736    47  0.036 0.063 0.901 0.019 0.031 0.950
   610 33765  9422  4711  4584    46  0.036 0.063 0.901 0.020 0.031 0.949
   615 33763  9349  4624  4732    46  0.035 0.064 0.901 0.020 0.031 0.949
   620 33937  9326  4629  4858    45  0.035 0.063 0.902 0.020 0.031 0.949
   625 33646  9347  4604  4602    45  0.035 0.063 0.902 0.020 0.031 0.949
   630 33864  9381  4712  4637    45  0.035 0.062 0.902 0.020 0.031 0.949
   635 33543  9323  4602  4711    45  0.035 0.062 0.902 0.020 0.031 0.949
   640 33789  9292  4753  4693    45  0.035 0.062 0.902 0.020 0.031 0.949
   645 33853  9379  4559  4742    45  0.035 0.063 0.902 0.020 0.032 0.949
   650 34127  9429  4673  4797    45  0.035 0.063 0.902 0.020 0.032 0.948
   655 33762  9448  4454  4807    45  0.035 0.062 0.903 0.020 0.031 0.949
   660 33732  9437  4634  4707    45  0.035 0.062 0.903 0.019 0.031 0.949
   665 34053  9452  4657  4804    45  0.035 0.062 0.903 0.019 0.031 0.950
   670 33661  9510  4585  4710    45  0.035 0.061 0.904 0.019 0.031 0.950
   675 33524  9335  4698  4704    45  0.034 0.061 0.905 0.020 0.031 0.949
   680 33429  9545  4597  4724    45  0.035 0.061 0.904 0.020 0.031 0.949
   685 33650  9259  4604  4619    45  0.034 0.061 0.905 0.020 0.031 0.950
   690 33495  9426  4736  4694    45  0.034 0.061 0.905 0.019 0.031 0.950
   695 33391  9143  4640  4656    45  0.035 0.061 0.904 0.019 0.032 0.949
   700 33849  9303  4634  4753    45  0.035 0.061 0.904 0.020 0.032 0.948
   705 33749  9323  4673  4706    45  0.035 0.061 0.904 0.020 0.032 0.948
   710 33477  9328  4669  4641    45  0.034 0.061 0.904 0.020 0.032 0.949
   715 33468  9351  4565  4774    45  0.034 0.061 0.906 0.020 0.032 0.949
   720 33710  9402  4720  4776    45  0.034 0.060 0.906 0.019 0.032 0.949
   725 33625  9522  4795  4683    45  0.034 0.060 0.906 0.019 0.031 0.949
   730 33816  9365  4666  4852    45  0.033 0.060 0.907 0.019 0.031 0.949
   735 33242  9283  4744  4539    45  0.033 0.059 0.907 0.019 0.031 0.950
   740 33047  9190  4609  4549    45  0.033 0.058 0.908 0.019 0.031 0.950
   745 33143  9341  4575  4603    44  0.033 0.059 0.908 0.019 0.030 0.951
   750 32921  9179  4758  4436    44  0.033 0.058 0.909 0.019 0.030 0.951
   755 32651  9133  4658  4533    44  0.033 0.058 0.909 0.019 0.031 0.950
   760 33260  9346  4626  4599    44  0.033 0.058 0.909 0.019 0.031 0.950
   765 33531  9222  4679  4655    43  0.033 0.059 0.908 0.019 0.031 0.950
   770 32979  9416  4556  4610    43  0.033 0.059 0.908 0.019 0.031 0.950
   775 33032  9284  4692  4529    43  0.033 0.058 0.909 0.019 0.031 0.950
   780 32906  9206  4593  4490    43  0.033 0.058 0.909 0.019 0.030 0.950
   785 33385  9112  4654  4608    43  0.033 0.058 0.909 0.020 0.031 0.949
   790 33092  9342  4661  4491    43  0.033 0.058 0.909 0.020 0.031 0.949
   795 32893  9203  4501  4509    41  0.033 0.057 0.909 0.020 0.031 0.950
   800 32580  9088  4570  4525    41  0.033 0.057 0.910 0.019 0.030 0.951
   805 33072  9127  4632  4573    41  0.033 0.056 0.911 0.019 0.030 0.950
   810 32903  9129  4670  4525    41  0.033 0.056 0.911 0.019 0.030 0.951
   815 32856  9136  4734  4486    41  0.033 0.056 0.911 0.020 0.031 0.950
   820 32375  9131  4551  4430    41  0.033 0.057 0.910 0.019 0.030 0.950
   825 32775  9194  4602  4519    41  0.034 0.057 0.909 0.020 0.030 0.950
   830 32575  9259  4716  4359    41  0.034 0.057 0.910 0.019 0.030 0.951
   835 32551  9026  4695  4367    41  0.034 0.056 0.910 0.020 0.030 0.950
   840 32680  9132  4716  4394    41  0.033 0.056 0.911 0.020 0.030 0.951
   845 32493  9126  4699  4229    41  0.033 0.055 0.911 0.019 0.029 0.951
   850 32362  9073  4588  4354    41  0.033 0.055 0.911 0.020 0.029 0.951
   855 32552  9197  4673  4477    41  0.033 0.056 0.911 0.020 0.030 0.950
   860 32597  9098  4725  4346    41  0.033 0.055 0.911 0.020 0.030 0.951
   865 32380  9028  4601  4350    41  0.033 0.055 0.911 0.020 0.030 0.951
   870 32184  9011  4546  4303    41  0.034 0.056 0.910 0.020 0.029 0.951
   875 32434  9156  4707  4377    41  0.034 0.056 0.910 0.020 0.030 0.950
   880 32515  9034  4706  4369    41  0.034 0.056 0.910 0.020 0.029 0.951
   885 32768  9085  4627  4396    41  0.034 0.057 0.909 0.020 0.030 0.950
   890 32569  9020  4662  4350    41  0.034 0.057 0.909 0.020 0.030 0.950
   895 32584  9148  4756  4430    41  0.034 0.057 0.909 0.020 0.030 0.950
   900 32656  9111  4644  4434    41  0.034 0.056 0.910 0.020 0.030 0.950
   905 32573  9006  4707  4498    41  0.034 0.056 0.910 0.020 0.029 0.951
   910 32159  9043  4537  4422    41  0.034 0.056 0.910 0.020 0.030 0.950
   915 31987  9028  4504  4349    41  0.034 0.056 0.910 0.020 0.030 0.950
   920 32122  9026  4633  4299    41  0.034 0.056 0.910 0.020 0.030 0.950
   925 32104  8935  4672  4330    41  0.033 0.056 0.910 0.020 0.030 0.950
   930 32439  8997  4645  4364    41  0.033 0.055 0.911 0.020 0.030 0.950
   935 32505  8949  4579  4392    41  0.034 0.055 0.911 0.020 0.030 0.950
   940 32637  8889  4689  4460    41  0.034 0.055 0.911 0.020 0.030 0.950
   945 32533  8972  4688  4552    41  0.034 0.055 0.911 0.020 0.030 0.950
   950 32585  9154  4675  4438    41  0.034 0.055 0.911 0.020 0.030 0.951
   955 32097  9200  4634  4313    41  0.034 0.055 0.911 0.020 0.029 0.951
   960 31784  9031  4570  4283    40  0.034 0.055 0.910 0.020 0.029 0.951
   965 32299  8807  4672  4238    40  0.034 0.055 0.911 0.020 0.030 0.951
   970 32146  9124  4602  4366    40  0.034 0.055 0.911 0.020 0.030 0.951
   975 31937  9011  4649  4306    40  0.034 0.055 0.911 0.020 0.029 0.951
   980 32056  8812  4721  4186    40  0.034 0.055 0.911 0.020 0.029 0.951
   985 32192  8866  4663  4326    40  0.034 0.055 0.911 0.020 0.029 0.951
   990 32350  8964  4556  4364    40  0.034 0.055 0.912 0.020 0.030 0.951
   995 32250  9040  4784  4260    40  0.034 0.055 0.912 0.020 0.029 0.951
  1000 32269  8966  4612  4291    40  0.034 0.055 0.912 0.020 0.029 0.951
