 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =       1.00000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   535 29216  8100  4564  3662    50  0.061 0.152 0.788 0.040 0.101 0.859
   540 29060  8255  4550  3654    50  0.061 0.150 0.789 0.040 0.101 0.859
   545 29049  8138  4566  3594    50  0.060 0.149 0.791 0.040 0.101 0.859
   550 28793  8108  4507  3519    50  0.060 0.148 0.792 0.040 0.101 0.860
   555 28789  8043  4597  3609    50  0.060 0.147 0.793 0.040 0.101 0.859
   560 28879  8146  4628  3588    50  0.060 0.146 0.794 0.040 0.102 0.858
   565 28767  8028  4686  3581    50  0.059 0.145 0.796 0.040 0.101 0.858
   570 28560  8195  4543  3516    50  0.059 0.145 0.796 0.041 0.101 0.858
   575 28255  7970  4550  3344    50  0.059 0.144 0.797 0.041 0.101 0.858
   580 28170  7985  4671  3399    50  0.058 0.144 0.798 0.040 0.100 0.860
   585 28296  7989  4301  3454    50  0.058 0.142 0.800 0.040 0.099 0.861
   590 28321  7897  4546  3419    50  0.057 0.142 0.801 0.039 0.099 0.862
   595 28230  8029  4467  3389    50  0.058 0.141 0.801 0.039 0.099 0.862
   600 27998  7951  4515  3320    50  0.057 0.141 0.802 0.040 0.099 0.862
   605 27536  7869  4484  3320    50  0.056 0.139 0.804 0.040 0.098 0.862
   610 27546  7727  4511  3352    50  0.057 0.138 0.806 0.040 0.098 0.862
   615 27637  7822  4618  3282    50  0.057 0.139 0.805 0.040 0.097 0.863
   620 27523  7795  4502  3224    50  0.056 0.138 0.806 0.040 0.098 0.862
   625 27461  7767  4538  3185    50  0.057 0.137 0.807 0.040 0.097 0.863
   630 27262  7689  4457  3226    50  0.056 0.136 0.807 0.040 0.096 0.864
   635 26940  7613  4467  3144    50  0.056 0.134 0.810 0.040 0.096 0.864
   640 26689  7504  4503  3005    50  0.055 0.134 0.811 0.039 0.095 0.866
   645 26899  7712  4427  3111    50  0.056 0.133 0.811 0.039 0.094 0.867
   650 26968  7516  4529  3120    50  0.055 0.132 0.813 0.039 0.095 0.866
   655 27117  7357  4637  3088    49  0.055 0.132 0.813 0.039 0.095 0.866
   660 26721  7503  4491  2988    49  0.055 0.131 0.815 0.039 0.093 0.868
   665 26362  7401  4485  2924    49  0.055 0.130 0.816 0.039 0.093 0.868
   670 26222  7337  4465  2878    48  0.054 0.129 0.817 0.039 0.092 0.869
   675 25876  7319  4349  2914    48  0.054 0.127 0.818 0.039 0.092 0.869
   680 25703  7232  4296  2947    48  0.054 0.127 0.819 0.039 0.092 0.869
   685 25775  7239  4401  2862    47  0.054 0.126 0.820 0.039 0.093 0.868
   690 26136  7234  4468  2881    47  0.055 0.126 0.819 0.039 0.092 0.869
   695 25674  7479  4323  2878    47  0.055 0.126 0.819 0.039 0.093 0.868
   700 25846  7237  4452  2766    47  0.054 0.125 0.821 0.039 0.093 0.868
   705 25962  7170  4498  2881    47  0.054 0.125 0.821 0.039 0.092 0.869
   710 25868  7254  4373  2792    47  0.054 0.124 0.822 0.039 0.092 0.869
   715 25511  7224  4338  2865    47  0.054 0.124 0.822 0.038 0.091 0.870
   720 25026  7222  4375  2691    47  0.053 0.123 0.823 0.038 0.091 0.871
   725 24788  6974  4212  2694    47  0.053 0.123 0.824 0.038 0.091 0.871
   730 25034  7150  4374  2762    47  0.053 0.123 0.824 0.038 0.091 0.870
   735 25031  7241  4362  2695    47  0.053 0.122 0.825 0.038 0.092 0.870
