 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =      0.500000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   360 43954 12018  4417  7457    49  0.032 0.057 0.911 0.012 0.019 0.969
   365 43282 11715  4353  7336    49  0.032 0.056 0.912 0.012 0.019 0.969
   370 43308 11942  4643  7341    49  0.031 0.055 0.914 0.012 0.019 0.969
   375 43219 11988  4393  7228    49  0.031 0.054 0.914 0.012 0.019 0.969
   380 42941 11800  4416  7224    49  0.031 0.054 0.915 0.012 0.018 0.970
   385 42738 11584  4401  7235    49  0.031 0.052 0.917 0.012 0.018 0.970
   390 42925 11691  4606  7240    48  0.030 0.052 0.918 0.012 0.018 0.969
   395 42641 11917  4462  7171    48  0.030 0.051 0.919 0.012 0.018 0.970
   400 42713 11623  4514  7241    48  0.030 0.051 0.919 0.012 0.018 0.970
   405 42352 11599  4388  7079    48  0.030 0.050 0.920 0.012 0.017 0.970
   410 42641 11427  4543  7119    48  0.030 0.050 0.921 0.012 0.018 0.970
   415 42683 11708  4612  7155    48  0.029 0.049 0.921 0.012 0.018 0.970
   420 42362 11741  4425  7021    47  0.029 0.049 0.922 0.012 0.017 0.971
   425 42067 11488  4577  6967    47  0.029 0.049 0.922 0.012 0.017 0.971
   430 42146 11458  4655  7040    47  0.029 0.048 0.923 0.012 0.017 0.971
   435 42041 11400  4539  6910    47  0.029 0.048 0.923 0.012 0.017 0.971
   440 42334 11338  4492  6967    47  0.029 0.047 0.924 0.012 0.017 0.971
   445 41805 11483  4315  6947    47  0.029 0.047 0.924 0.012 0.017 0.971
   450 41480 11490  4540  6865    47  0.029 0.047 0.925 0.012 0.017 0.971
   455 41501 11547  4629  6796    47  0.028 0.047 0.925 0.012 0.017 0.971
   460 41813 11489  4530  6822    47  0.028 0.047 0.925 0.012 0.017 0.971
   465 41714 11600  4515  6967    47  0.028 0.047 0.925 0.012 0.017 0.971
   470 42023 11367  4480  6913    47  0.028 0.046 0.926 0.012 0.017 0.971
   475 42083 11489  4709  6999    47  0.028 0.046 0.926 0.012 0.017 0.971
   480 41973 11504  4512  6910    47  0.027 0.046 0.927 0.012 0.017 0.971
   485 41622 11383  4632  6985    47  0.027 0.046 0.927 0.012 0.017 0.971
   490 41782 11328  4503  6860    47  0.027 0.046 0.927 0.012 0.017 0.971
   495 41721 11402  4616  6924    47  0.027 0.045 0.927 0.012 0.017 0.971
   500 41315 11549  4433  6876    47  0.027 0.045 0.928 0.012 0.017 0.972
   505 41786 11328  4540  6826    47  0.027 0.045 0.929 0.012 0.016 0.972
   510 41520 11318  4515  6667    47  0.027 0.044 0.929 0.012 0.016 0.972
   515 41510 11398  4530  6754    47  0.027 0.044 0.930 0.012 0.016 0.972
   520 41260 11128  4607  6839    47  0.026 0.043 0.930 0.012 0.016 0.972
   525 40906 11242  4628  6701    47  0.026 0.043 0.931 0.012 0.016 0.972
   530 41064 11213  4532  6738    47  0.026 0.043 0.931 0.012 0.016 0.972
   535 41293 11258  4515  6809    47  0.026 0.042 0.932 0.012 0.016 0.972
   540 40617 11164  4542  6396    47  0.026 0.041 0.933 0.012 0.016 0.973
   545 40337 11127  4471  6504    47  0.026 0.041 0.934 0.012 0.016 0.972
   550 40445 11021  4575  6540    47  0.026 0.041 0.933 0.012 0.017 0.971
   555 40673 11207  4502  6676    47  0.026 0.041 0.933 0.012 0.016 0.972
   560 40540 11263  4701  6542    47  0.026 0.041 0.933 0.012 0.016 0.972
   565 40447 11103  4605  6520    47  0.025 0.041 0.934 0.012 0.016 0.972
   570 40614 11202  4535  6508    47  0.025 0.041 0.934 0.012 0.016 0.973
   575 40589 11219  4462  6644    47  0.025 0.041 0.934 0.012 0.016 0.972
   580 40710 11096  4689  6551    47  0.026 0.040 0.934 0.012 0.016 0.972
   585 40493 10917  4573  6491    47  0.026 0.040 0.934 0.012 0.016 0.972
   590 40651 10973  4676  6552    47  0.025 0.039 0.935 0.012 0.016 0.972
   595 40742 11156  4629  6628    47  0.026 0.040 0.935 0.012 0.016 0.972
   600 40474 11080  4687  6386    47  0.025 0.039 0.936 0.012 0.016 0.972
   605 40209 11232  4459  6455    47  0.025 0.039 0.936 0.012 0.016 0.972
   610 40144 11163  4547  6352    47  0.025 0.039 0.935 0.012 0.016 0.972
   615 40356 11034  4614  6488    47  0.025 0.039 0.936 0.012 0.016 0.973
   620 40262 11109  4573  6491    47  0.026 0.039 0.936 0.012 0.015 0.973
   625 40314 11124  4542  6538    47  0.025 0.039 0.936 0.012 0.015 0.973
   630 40225 11111  4586  6426    47  0.026 0.039 0.936 0.012 0.015 0.973
   635 39801 11072  4651  6250    47  0.026 0.038 0.936 0.012 0.015 0.974
   640 39858 11197  4631  6348    46  0.026 0.038 0.936 0.012 0.015 0.974
   645 39978 10989  4536  6351    46  0.025 0.038 0.937 0.012 0.015 0.973
   650 39580 11009  4514  6270    46  0.025 0.038 0.937 0.012 0.015 0.973
   655 39720 10967  4624  6370    46  0.025 0.038 0.938 0.012 0.015 0.973
   660 39848 11105  4602  6332    45  0.025 0.037 0.938 0.012 0.015 0.973
   665 39779 10879  4649  6368    45  0.025 0.037 0.938 0.011 0.015 0.974
   670 40133 10960  4698  6384    45  0.025 0.037 0.938 0.012 0.015 0.973
   675 39855 10918  4520  6344    45  0.025 0.037 0.938 0.012 0.015 0.973
   680 39604 10908  4664  6181    45  0.025 0.037 0.938 0.011 0.015 0.974
   685 39646 10951  4691  6362    45  0.025 0.037 0.938 0.012 0.015 0.973
   690 39413 10724  4649  6241    45  0.025 0.038 0.937 0.012 0.015 0.973
   695 39877 10976  4563  6457    45  0.025 0.038 0.937 0.012 0.015 0.973
   700 39715 11030  4649  6337    45  0.025 0.038 0.936 0.012 0.015 0.973
   705 40168 10891  4620  6402    45  0.025 0.038 0.937 0.012 0.015 0.973
   710 39853 10955  4503  6302    44  0.025 0.038 0.937 0.012 0.015 0.973
   715 39726 11116  4511  6357    43  0.025 0.038 0.937 0.012 0.015 0.973
   720 39659 11042  4580  6238    43  0.025 0.038 0.938 0.012 0.015 0.973
   725 39586 11018  4528  6382    43  0.025 0.037 0.938 0.011 0.015 0.974
   730 39879 10808  4669  6430    43  0.025 0.037 0.938 0.012 0.015 0.973
   735 39555 10867  4560  6357    43  0.024 0.036 0.939 0.012 0.015 0.973
   740 39621 10866  4473  6289    43  0.025 0.037 0.939 0.012 0.015 0.973
   745 39554 10829  4671  6253    43  0.024 0.036 0.939 0.012 0.015 0.973
