        50
         T
         F
      0.10
      1.00
      1.00
      1.00
         1
      0.30
   0.01000
        30
       300
     60000
      1000
     84563
      1000

   86  172      13   15  0.018737  0.930585  0.050678  0.000442  0.000956  0.998602
   73  224      15    0  0.009636  0.013597  0.976766  0.000000  0.000000  0.000000
  159  251      50   15  0.123693  0.864888  0.011419  0.000004  0.000014  0.999983
   85   75      28   15  0.097950  0.820070  0.081980  0.000004  0.000014  0.999983
  225   69       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   57  210      15    0  0.026469  0.009034  0.964498  0.000000  0.000000  0.000000
   60  229       4   15  0.116327  0.876515  0.007158  0.000004  0.000014  0.999983
  102  253      15    0  0.009416  0.004957  0.985627  0.000000  0.000000  0.000000
  109    9      28   15  0.134698  0.852165  0.013137  0.000004  0.000014  0.999983
   71  132      33   15  0.170402  0.825739  0.003859  0.000908  0.005340  0.993752
  109  233      15   46  0.009196  0.009574  0.981230  0.072264  0.874790  0.052946
  300   73      15    0  0.012354  0.002343  0.985303  0.000000  0.000000  0.000000
   98  266       6   28  0.036146  0.911014  0.052840  0.093642  0.796297  0.110061
  282  258       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  220  254       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
    2  291      14   15  0.123725  0.844522  0.031752  0.000004  0.000014  0.999983
  136  194      47   15  0.093910  0.898566  0.007524  0.000004  0.000014  0.999983
   33  108      15    0  0.020286  0.013538  0.966176  0.000000  0.000000  0.000000
   52   96      15    0  0.008514  0.001532  0.989953  0.000000  0.000000  0.000000
  115   73      47   15  0.148877  0.843305  0.007818  0.005998  0.000430  0.993572
  260  215      15    0  0.001931  0.008252  0.989817  0.000000  0.000000  0.000000
  264  215      15    0  0.013033  0.016545  0.970422  0.000000  0.000000  0.000000
  168   29       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  246    1      42   15  0.104966  0.883220  0.011814  0.000004  0.000014  0.999983
  276  166      10   15  0.123969  0.794732  0.081299  0.004438  0.002732  0.992829
  178  288      15    0  0.007601  0.002353  0.990046  0.000000  0.000000  0.000000
  195  224      50   15  0.015741  0.936854  0.047404  0.000004  0.000014  0.999983
   67  155      26    0  0.011333  0.980701  0.007966  0.000000  0.000000  0.000000
   82  205       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  118  121      28   15  0.060945  0.869295  0.069760  0.000004  0.000014  0.999983
  106  163      15    0  0.002951  0.001697  0.995353  0.000000  0.000000  0.000000
  276  184      29    0  0.037771  0.865806  0.096423  0.000000  0.000000  0.000000
  252  275      43    0  0.081965  0.859344  0.058691  0.000000  0.000000  0.000000
  140  121       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  264   30       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  267  226      47    0  0.002144  0.972810  0.025046  0.000000  0.000000  0.000000
  188   34      15    0  0.014730  0.003777  0.981493  0.000000  0.000000  0.000000
  113   14      43    0  0.130272  0.844341  0.025387  0.000000  0.000000  0.000000
   61   80      43   15  0.029446  0.916055  0.054499  0.000004  0.000014  0.999983
   60  293      15    0  0.016519  0.009978  0.973503  0.000000  0.000000  0.000000
  139  203      43   15  0.163190  0.745464  0.091345  0.000004  0.000014  0.999983
   37  235       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  132  135      29   15  0.031438  0.916951  0.051611  0.000004  0.000014  0.999983
   85  292      15    0  0.000623  0.011312  0.988065  0.000000  0.000000  0.000000
   86    6       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   97  218       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   18  208      40   15  0.020230  0.892748  0.087022  0.000004  0.000014  0.999983
  280  132      41   15  0.180430  0.781053  0.038517  0.000004  0.000014  0.999983
  187  227      13    0  0.028243  0.888762  0.082995  0.000000  0.000000  0.000000
  285  115      34   15  0.124513  0.822039  0.053447  0.002165  0.010364  0.987471
  199  198      28   15  0.169424  0.817543  0.013032  0.000004  0.000014  0.999983
   59   34      14   15  0.096095  0.866009  0.037897  0.000004  0.000014  0.999983
  145   45      40    0  0.123453  0.858793  0.017753  0.000000  0.000000  0.000000
   19  175      29    0  0.065994  0.871635  0.062371  0.000000  0.000000  0.000000
  114  262      26    0  0.154099  0.793907  0.051994  0.000000  0.000000  0.000000
  295   64      15    0  0.001786  0.005031  0.993183  0.000000  0.000000  0.000000
  243   38      36   15  0.058761  0.885237  0.056002  0.000004  0.000014  0.999983
  293  240       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  175  271      16   15  0.064591  0.902771  0.032638  0.005426  0.000479  0.994095
  249   59      29   15  0.086583  0.906266  0.007151  0.000004  0.000014  0.999983
  177  188      36   15  0.120436  0.812975  0.066589  0.000004  0.000014  0.999983
  122   70      15   30  0.000024  0.001379  0.998596  0.102308  0.847012  0.050680
   13   36      29   15  0.144279  0.844570  0.011151  0.000004  0.000014  0.999983
  200  244       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  196  116      28    0  0.113723  0.860542  0.025735  0.000000  0.000000  0.000000
   69  244      14   15  0.055508  0.930165  0.014327  0.005924  0.006484  0.987592
   19   71      48   15  0.003838  0.981958  0.014203  0.000004  0.000014  0.999983
  243  297      28    0  0.019225  0.960520  0.020255  0.000000  0.000000  0.000000
  107   78      15    0  0.025283  0.003668  0.971049  0.000000  0.000000  0.000000
   62  205      15    0  0.001659  0.008522  0.989819  0.000000  0.000000  0.000000
   45  100       4   15  0.043723  0.906012  0.050265  0.000004  0.000014  0.999983
  235  225       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  186  101       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   61  209      41   15  0.129716  0.844516  0.025768  0.000004  0.000014  0.999983
  202  248      14   15  0.063541  0.906753  0.029706  0.000897  0.008727  0.990375
  280   15      22    0  0.086154  0.780546  0.133301  0.000000  0.000000  0.000000
   30  213       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   66  259      15    0  0.003310  0.001032  0.995659  0.000000  0.000000  0.000000
  171   80      16    0  0.019338  0.945377  0.035285  0.000000  0.000000  0.000000
  269  269       9    0  0.225103  0.774336  0.000561  0.000000  0.000000  0.000000
   43   31      29    0  0.090919  0.877038  0.032043  0.000000  0.000000  0.000000
   52   99      47    0  0.072195  0.915934  0.011871  0.000000  0.000000  0.000000
   75  298      15    0  0.014431  0.008485  0.977085  0.000000  0.000000  0.000000
  140  118      47   15  0.027401  0.912636  0.059964  0.000004  0.000014  0.999983
   16  118       4   15  0.143245  0.799166  0.057589  0.007018  0.000620  0.992362
  160  116       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   19  205       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  246  216      15   16  0.006496  0.020248  0.973256  0.076696  0.827174  0.096130
  103   52      42   15  0.071979  0.845802  0.082219  0.000004  0.000014  0.999983
  210  295      44   15  0.098815  0.816005  0.085180  0.000004  0.000014  0.999983
  287    3      41   15  0.172293  0.804153  0.023554  0.000004  0.000014  0.999983
  204  129      15    0  0.010647  0.014395  0.974958  0.000000  0.000000  0.000000
   99  145      40   15  0.085129  0.832921  0.081950  0.001247  0.017348  0.981405
  171  149      48   15  0.024393  0.967718  0.007889  0.000004  0.000014  0.999983
   21   87      43    0  0.171827  0.815181  0.012992  0.000000  0.000000  0.000000
  138   50       8    0  0.022947  0.911759  0.065294  0.000000  0.000000  0.000000
  109  192       9    0  0.114815  0.865488  0.019697  0.000000  0.000000  0.000000
   59  130       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  221  179      15    0  0.014361  0.006932  0.978707  0.000000  0.000000  0.000000
   82   33      40   15  0.091313  0.845779  0.062908  0.016130  0.002198  0.981673
  211  177      15    0  0.000128  0.001248  0.998624  0.000000  0.000000  0.000000
  212  155      15    0  0.005168  0.021296  0.973536  0.000000  0.000000  0.000000
   60  111      10   15  0.101247  0.859011  0.039742  0.000004  0.000014  0.999983
  163  127      15    0  0.015528  0.010902  0.973570  0.000000  0.000000  0.000000
  249  214      15   10  0.007428  0.015963  0.976609  0.141266  0.836536  0.022198
  248  267       8   15  0.171738  0.825022  0.003240  0.006778  0.003749  0.989473
  196  259      41   15  0.153522  0.835528  0.010949  0.000004  0.000014  0.999983
  252  215      15    0  0.003505  0.011753  0.984742  0.000000  0.000000  0.000000
  236   48       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  225  268      16   15  0.177603  0.753933  0.068464  0.000004  0.000014  0.999983
  184   48      46   15  0.039116  0.928246  0.032639  0.002454  0.005247  0.992299
   61   64      36   15  0.129992  0.861148  0.008860  0.011316  0.013812  0.974872
  177  182       6    0  0.084621  0.882732  0.032647  0.000000  0.000000  0.000000
  243  272      15    0  0.001019  0.001923  0.997058  0.000000  0.000000  0.000000
  263   74      35    0  0.086768  0.903873  0.009359  0.000000  0.000000  0.000000
  144  233      43   15  0.092984  0.856423  0.050593  0.000004  0.000014  0.999983
  101  239      36   15  0.063855  0.893860  0.042285  0.000004  0.000014  0.999983
  274  281      28   15  0.142972  0.841426  0.015601  0.000004  0.000014  0.999983
   63  164      33   15  0.185451  0.801410  0.013138  0.000004  0.000014  0.999983
   20  268      43   15  0.107542  0.889121  0.003337  0.000004  0.000014  0.999983
  171  105       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   14  182      46    0  0.229938  0.736779  0.033284  0.000000  0.000000  0.000000
  142  248      15    0  0.007424  0.000008  0.992568  0.000000  0.000000  0.000000
  239  147      16   15  0.076336  0.830113  0.093551  0.000004  0.000014  0.999983
  106  299      25   15  0.026983  0.952776  0.020240  0.000004  0.000014  0.999983
   83   31      15    0  0.020334  0.004496  0.975171  0.000000  0.000000  0.000000
  248  273       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  280   14      29   15  0.208272  0.760069  0.031659  0.000004  0.000014  0.999983
  211   96      40   15  0.151279  0.823027  0.025694  0.000004  0.000014  0.999983
  237  234      47    0  0.075445  0.906297  0.018258  0.000000  0.000000  0.000000
  286   63      29   15  0.220300  0.724708  0.054991  0.005736  0.007601  0.986663
  209  189       4   15  0.122175  0.876303  0.001522  0.000004  0.000014  0.999983
   16   62      15    0  0.010877  0.017947  0.971176  0.000000  0.000000  0.000000
  104   13       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  118  187       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  177  274      15    0  0.011221  0.001156  0.987623  0.000000  0.000000  0.000000
  139  208      33   15  0.122564  0.832906  0.044530  0.000004  0.000014  0.999983
  233   64      44   15  0.199425  0.730474  0.070101  0.000004  0.000014  0.999983
  189   39       8    0  0.025282  0.928856  0.045862  0.000000  0.000000  0.000000
   89  203      22   15  0.161418  0.811362  0.027220  0.000004  0.000014  0.999983
  226  120       8   15  0.002702  0.938091  0.059207  0.000004  0.000014  0.999983
  204  125      40   15  0.113942  0.852703  0.033355  0.000004  0.000014  0.999983
  258   10      44    0  0.018207  0.875642  0.106151  0.000000  0.000000  0.000000
    7  185      44    0  0.044380  0.952437  0.003183  0.000000  0.000000  0.000000
  131  116      40   15  0.202070  0.784233  0.013696  0.000004  0.000014  0.999983
  247  191      29   15  0.026822  0.970755  0.002423  0.000004  0.000014  0.999983
   61  277      33   15  0.053040  0.922609  0.024351  0.000004  0.000014  0.999983
  278  168      15    0  0.009477  0.020033  0.970490  0.000000  0.000000  0.000000
   74  148      16   15  0.056563  0.914889  0.028548  0.000004  0.000014  0.999983
   19  224      42    0  0.156213  0.840982  0.002804  0.000000  0.000000  0.000000
    5  142      15    0  0.008423  0.005397  0.986181  0.000000  0.000000  0.000000
  276   18      34   15  0.123984  0.862385  0.013631  0.000004  0.000014  0.999983
  236  199       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  169  237      41   15  0.158621  0.830580  0.010799  0.000004  0.000014  0.999983
  222   17      13    0  0.078080  0.860178  0.061742  0.000000  0.000000  0.000000
   11  265      16   15  0.044751  0.930004  0.025245  0.000004  0.000014  0.999983
  278   78      29   15  0.076321  0.897742  0.025937  0.000004  0.000014  0.999983
   78   57      29    0  0.117510  0.824180  0.058310  0.000000  0.000000  0.000000
   81  209       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
    5  230      50   15  0.026575  0.920017  0.053408  0.000004  0.000014  0.999983
  287  199      17   15  0.180476  0.764494  0.055030  0.000004  0.000014  0.999983
  238  101      16    0  0.112080  0.874396  0.013523  0.000000  0.000000  0.000000
   53  271      28   15  0.134297  0.832200  0.033503  0.000004  0.000014  0.999983
  197  234      36   15  0.041769  0.913856  0.044375  0.005556  0.003966  0.990477
  176  146       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   13   80      17   15  0.059266  0.877185  0.063549  0.000004  0.000014  0.999983
   97  185      43   15  0.086125  0.864266  0.049609  0.000004  0.000014  0.999983
  223  174       4   15  0.200064  0.778932  0.021004  0.000004  0.000014  0.999983
   39  169      22   15  0.001617  0.979472  0.018911  0.000004  0.000014  0.999983
  130  112      15    0  0.003378  0.003239  0.993384  0.000000  0.000000  0.000000
   55  154       9   15  0.055498  0.906537  0.037965  0.000004  0.000014  0.999983
   93   56      16    0  0.130659  0.785855  0.083486  0.000000  0.000000  0.000000
  271  185      44   15  0.177980  0.788622  0.033398  0.000004  0.000014  0.999983
  129   23      50   15  0.071610  0.869510  0.058880  0.000004  0.000014  0.999983
  256  130      30   15  0.111767  0.880205  0.008028  0.000004  0.000014  0.999983
   31  174      47   15  0.116957  0.877339  0.005704  0.000004  0.000014  0.999983
  144  157      16    0  0.011993  0.917568  0.070439  0.000000  0.000000  0.000000
   48   49      46   15  0.004369  0.975824  0.019806  0.012095  0.000940  0.986966
   66   92       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   95   95       6   15  0.144554  0.820553  0.034893  0.000004  0.000014  0.999983
  284  127      50    0  0.107831  0.819179  0.072990  0.000000  0.000000  0.000000
  160   63      15    0  0.002217  0.000809  0.996974  0.000000  0.000000  0.000000
  125  205      48   15  0.081983  0.851893  0.066124  0.000004  0.000014  0.999983
  116  149      15    0  0.013017  0.014742  0.972242  0.000000  0.000000  0.000000
  208  234      43   15  0.032515  0.963324  0.004161  0.000004  0.000014  0.999983
  253  156      40   15  0.213256  0.776579  0.010166  0.000004  0.000014  0.999983
  280  190       9   15  0.045707  0.923527  0.030766  0.000004  0.000014  0.999983
   18   45      48   15  0.109695  0.789046  0.101260  0.001349  0.000748  0.997903
   48   21       4   15  0.117261  0.871858  0.010881  0.010573  0.004391  0.985036
    5  245      40    0  0.159903  0.719911  0.120186  0.000000  0.000000  0.000000
   59  132      15    0  0.008065  0.010610  0.981325  0.000000  0.000000  0.000000
   19   66      15    0  0.005985  0.004655  0.989360  0.000000  0.000000  0.000000
  238  238       4   15  0.217958  0.781578  0.000464  0.000004  0.000014  0.999983
  290   86      46    0  0.058110  0.875612  0.066278  0.000000  0.000000  0.000000
   77  131      44   15  0.036181  0.933975  0.029844  0.000004  0.000014  0.999983
   80  159      15    0  0.008291  0.018172  0.973536  0.000000  0.000000  0.000000
   87  187      43   15  0.138611  0.801848  0.059541  0.000004  0.000014  0.999983
  223   35      15    0  0.003138  0.016193  0.980668  0.000000  0.000000  0.000000
  300  271      10   15  0.109392  0.875616  0.014992  0.000004  0.000014  0.999983
    9  293      25    0  0.056856  0.913425  0.029720  0.000000  0.000000  0.000000
  272  231      34    0  0.065848  0.893429  0.040723  0.000000  0.000000  0.000000
   14  277      16   15  0.204214  0.761444  0.034342  0.000004  0.000014  0.999983
  211  169      15    0  0.006499  0.013595  0.979906  0.000000  0.000000  0.000000
  189  114      15    0  0.018144  0.009525  0.972330  0.000000  0.000000  0.000000
  205  288       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   33  232      16    0  0.069301  0.896401  0.034298  0.000000  0.000000  0.000000
  209  292      15    0  0.014523  0.003580  0.981897  0.000000  0.000000  0.000000
   16  241      15    0  0.021065  0.002379  0.976556  0.000000  0.000000  0.000000
  298   48       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  225  265      50   15  0.089401  0.872649  0.037950  0.000004  0.000014  0.999983
  290  175       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   35  300      29    0  0.068377  0.923194  0.008428  0.000000  0.000000  0.000000
   50  242       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  103  241      40   15  0.047397  0.930124  0.022480  0.000004  0.000014  0.999983
  202   47      29   15  0.094019  0.873075  0.032905  0.000004  0.000014  0.999983
   92   76      15    0  0.006149  0.016222  0.977628  0.000000  0.000000  0.000000
  165  168       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  195  283       6   15  0.123361  0.835338  0.041302  0.000004  0.000014  0.999983
  237  155      15    0  0.026584  0.000263  0.973153  0.000000  0.000000  0.000000
  215  221       4   15  0.098824  0.791537  0.109640  0.000004  0.000014  0.999983
  148  201      33   15  0.070780  0.883753  0.045467  0.000004  0.000014  0.999983
  201   41       6   15  0.081946  0.807595  0.110460  0.000004  0.000014  0.999983
  217  183       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   72   88       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  211  296      50   15  0.021298  0.972316  0.006386  0.000004  0.000014  0.999983
  193  181       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   78  289      43   15  0.132366  0.863719  0.003914  0.000004  0.000014  0.999983
   49   33      33   15  0.148980  0.770109  0.080911  0.004335  0.010275  0.985391
   30   40      46   15  0.132115  0.859852  0.008032  0.000004  0.000014  0.999983
   62   92      44   15  0.011847  0.943129  0.045024  0.000004  0.000014  0.999983
  121   98      25   15  0.095782  0.864601  0.039617  0.000004  0.000014  0.999983
  279  154      50   15  0.168221  0.817511  0.014268  0.000004  0.000014  0.999983
   74  105      46   15  0.122539  0.843053  0.034408  0.002638  0.009277  0.988085
  251   18      33   15  0.033643  0.923757  0.042600  0.000004  0.000014  0.999983
  157  171       4   15  0.171279  0.822849  0.005871  0.000004  0.000014  0.999983
   13  150      29   15  0.226846  0.753180  0.019974  0.000004  0.000014  0.999983
  257  106       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  255  261      28   15  0.049888  0.934325  0.015787  0.000004  0.000014  0.999983
  108  245      29   15  0.088403  0.877063  0.034535  0.000004  0.000014  0.999983
  130  188      29    0  0.170308  0.798156  0.031536  0.000000  0.000000  0.000000
   92  202       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  116   65      44   15  0.085741  0.891856  0.022403  0.000004  0.000014  0.999983
  194  103      15    0  0.011699  0.020494  0.967807  0.000000  0.000000  0.000000
  233  107      16   15  0.080687  0.901363  0.017949  0.000004  0.000014  0.999983
  289  276       8    0  0.002735  0.932592  0.064673  0.000000  0.000000  0.000000
  168  179      43   15  0.098451  0.850851  0.050699  0.000004  0.000014  0.999983
  175  283      40   15  0.025616  0.904828  0.069555  0.018197  0.009418  0.972385
  218  252      15    0  0.002667  0.010744  0.986589  0.000000  0.000000  0.000000
  259  125      15    0  0.005516  0.024746  0.969738  0.000000  0.000000  0.000000
   71   77      26   15  0.077731  0.893713  0.028556  0.000004  0.000014  0.999983
  217  243       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  144   38       9   15  0.103036  0.797782  0.099182  0.000004  0.000014  0.999983
   28   52      50   15  0.062913  0.828307  0.108780  0.000004  0.000014  0.999983
  280  180       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  254   60       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  291  245      29   15  0.070737  0.916558  0.012705  0.000004  0.000014  0.999983
   27  238      26   15  0.139339  0.786795  0.073866  0.000004  0.000014  0.999983
   56   96      28    0  0.084185  0.868235  0.047579  0.000000  0.000000  0.000000
  205  139      15    0  0.005010  0.012837  0.982153  0.000000  0.000000  0.000000
  216   95       0    0  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  140  253      48   15  0.214856  0.770943  0.014201  0.000004  0.000014  0.999983
  270   90      50    0  0.115333  0.868770  0.015897  0.000000  0.000000  0.000000
    8  251      15    0  0.001324  0.007051  0.991625  0.000000  0.000000  0.000000
    8  225      36    0  0.118580  0.791178  0.090242  0.000000  0.000000  0.000000
  257  201      15    0  0.009129  0.017788  0.973083  0.000000  0.000000  0.000000
