 nmt =               50
 dmf =      T
 dff =      F
 vgr =        5.00000007E-02
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   550 26925  7170  2305  4924    48  0.044 0.245 0.711 0.033 0.174 0.792
   555 26719  7375  2295  4866    48  0.044 0.247 0.710 0.033 0.174 0.793
   560 26713  7068  2312  4881    48  0.044 0.247 0.709 0.033 0.174 0.793
   565 26972  7266  2269  5061    48  0.044 0.247 0.709 0.034 0.176 0.790
   570 26771  7257  2283  4989    48  0.043 0.246 0.710 0.033 0.175 0.791
   575 26627  7293  2259  4957    48  0.043 0.246 0.710 0.033 0.175 0.792
   580 26605  7137  2279  4904    48  0.043 0.245 0.712 0.033 0.174 0.793
   585 26095  7233  2267  4788    48  0.043 0.243 0.713 0.033 0.176 0.791
   590 26490  7029  2279  4942    48  0.042 0.243 0.715 0.033 0.174 0.793
   595 26453  7171  2314  4903    48  0.042 0.241 0.717 0.033 0.175 0.793
   600 26125  7245  2210  4714    48  0.042 0.237 0.721 0.032 0.172 0.796
   605 26022  7175  2235  4680    48  0.041 0.236 0.723 0.033 0.171 0.796
   610 25479  6864  2200  4583    48  0.042 0.235 0.724 0.032 0.169 0.799
   615 25275  6776  2302  4497    48  0.042 0.234 0.725 0.033 0.170 0.797
   620 24766  6666  2196  4426    48  0.042 0.233 0.725 0.033 0.170 0.797
   625 25034  6618  2282  4557    48  0.042 0.233 0.726 0.033 0.171 0.795
   630 24682  6644  2186  4382    48  0.041 0.231 0.727 0.033 0.172 0.795
   635 24382  6527  2240  4321    48  0.041 0.231 0.727 0.033 0.171 0.796
   640 24267  6631  2203  4306    48  0.041 0.230 0.729 0.033 0.172 0.795
   645 23885  6668  2213  4207    48  0.041 0.229 0.730 0.032 0.170 0.797
   650 23831  6412  2206  4217    48  0.041 0.228 0.731 0.032 0.169 0.798
   655 23782  6449  2250  4305    48  0.041 0.227 0.732 0.033 0.170 0.798
   660 23220  6375  2143  4040    48  0.040 0.226 0.734 0.033 0.170 0.797
   665 22690  6202  2142  4026    48  0.041 0.224 0.735 0.033 0.173 0.794
   670 22560  6134  2219  3964    48  0.040 0.224 0.735 0.033 0.172 0.795
   675 22093  6115  2105  3869    48  0.041 0.224 0.735 0.034 0.172 0.795
   680 22172  6036  2066  3926    48  0.041 0.225 0.733 0.034 0.172 0.794
   685 22228  6034  2079  3997    48  0.041 0.224 0.735 0.034 0.172 0.794
   690 21809  6074  2156  3804    48  0.041 0.222 0.737 0.034 0.171 0.795
   695 21974  6110  2123  3851    48  0.041 0.222 0.736 0.034 0.171 0.794
   700 21993  6102  2054  3874    48  0.042 0.222 0.736 0.035 0.174 0.791
   705 21810  6013  2177  3703    48  0.041 0.222 0.737 0.035 0.173 0.792
   710 21801  6049  2111  3879    48  0.042 0.222 0.737 0.035 0.173 0.792
   715 21792  5932  2153  3873    48  0.042 0.220 0.738 0.034 0.173 0.793
   720 21700  5972  2127  3875    48  0.041 0.220 0.739 0.034 0.173 0.792
   725 21595  6115  2117  3832    48  0.042 0.221 0.738 0.035 0.175 0.790
   730 21454  5986  2133  3752    48  0.042 0.221 0.737 0.035 0.175 0.790
   735 21765  5811  2182  3762    48  0.042 0.221 0.738 0.035 0.173 0.792
   740 21923  5968  2105  3873    48  0.042 0.220 0.738 0.034 0.174 0.792
   745 22263  6040  2121  3868    48  0.042 0.221 0.738 0.034 0.174 0.792
   750 21961  5975  2004  3794    48  0.042 0.221 0.737 0.034 0.174 0.792
   755 21672  5876  2069  3767    48  0.041 0.219 0.740 0.034 0.174 0.792
   760 21837  5814  2122  3818    48  0.041 0.218 0.741 0.034 0.174 0.792
   765 21544  5825  2090  3725    48  0.041 0.217 0.742 0.035 0.173 0.792
   770 21069  5758  2054  3580    48  0.042 0.217 0.741 0.035 0.171 0.794
