 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.750000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   365 22558  6455  4138  2267    49  0.047 0.101 0.853 0.038 0.091 0.871
   370 22302  6428  4221  2268    49  0.046 0.101 0.853 0.038 0.090 0.871
   375 22193  6238  4154  2202    49  0.045 0.100 0.855 0.038 0.090 0.872
   380 22015  6357  4090  2139    49  0.044 0.100 0.856 0.037 0.090 0.873
   385 22032  6310  4117  2128    49  0.044 0.099 0.857 0.037 0.089 0.874
   390 21865  6136  4137  2122    49  0.043 0.099 0.858 0.036 0.089 0.875
   395 22225  6197  4113  2193    49  0.043 0.098 0.860 0.036 0.089 0.876
   400 22019  6297  4111  2118    49  0.042 0.097 0.861 0.035 0.088 0.877
   405 21946  6246  4184  2088    48  0.042 0.096 0.862 0.034 0.088 0.878
   410 21957  6217  4146  2078    48  0.041 0.096 0.863 0.034 0.087 0.879
   415 21808  6193  4111  2087    48  0.041 0.095 0.864 0.034 0.087 0.880
   420 21450  6205  3983  2037    48  0.041 0.095 0.864 0.033 0.086 0.881
   425 21363  6172  4083  1969    48  0.040 0.095 0.865 0.033 0.086 0.881
   430 21249  6040  4103  1975    48  0.040 0.095 0.865 0.032 0.086 0.882
   435 21036  5982  3952  1982    48  0.039 0.094 0.867 0.032 0.086 0.882
   440 21362  6094  4059  2053    48  0.039 0.093 0.868 0.032 0.085 0.883
   445 21247  6237  4027  1973    48  0.039 0.093 0.868 0.031 0.085 0.884
   450 21037  5990  4010  1929    48  0.038 0.093 0.869 0.031 0.084 0.885
   455 20867  6031  4002  1930    48  0.038 0.092 0.870 0.030 0.084 0.886
   460 20769  6003  3954  1907    47  0.038 0.092 0.871 0.030 0.083 0.887
   465 20781  5876  4067  1854    46  0.037 0.091 0.872 0.030 0.083 0.887
   470 20484  5897  3911  1862    46  0.037 0.091 0.872 0.029 0.083 0.888
   475 20445  5680  3918  1873    46  0.036 0.090 0.873 0.029 0.082 0.889
   480 20229  5893  4025  1865    46  0.036 0.090 0.874 0.029 0.082 0.889
   485 19846  5772  3934  1776    46  0.036 0.090 0.875 0.029 0.081 0.890
   490 19743  5814  3943  1731    46  0.035 0.089 0.875 0.029 0.081 0.891
   495 19755  5660  3944  1765    46  0.035 0.089 0.876 0.028 0.080 0.892
   500 19761  5711  3853  1770    46  0.035 0.088 0.877 0.028 0.080 0.892
   505 19502  5635  3775  1687    46  0.034 0.087 0.878 0.028 0.080 0.893
   510 19162  5700  3779  1682    46  0.034 0.087 0.879 0.028 0.079 0.893
   515 19396  5612  3805  1690    46  0.033 0.086 0.880 0.027 0.079 0.894
   520 19064  5554  3756  1633    46  0.033 0.086 0.881 0.028 0.078 0.894
   525 18781  5469  3737  1608    45  0.033 0.085 0.882 0.027 0.077 0.895
   530 18355  5543  3741  1550    45  0.033 0.085 0.882 0.027 0.077 0.895
   535 18241  5302  3673  1594    45  0.033 0.085 0.883 0.027 0.077 0.896
   540 18534  5446  3661  1594    45  0.032 0.084 0.883 0.027 0.077 0.896
   545 18380  5108  3786  1521    45  0.032 0.084 0.884 0.027 0.076 0.897
   550 18584  5268  3811  1553    45  0.032 0.084 0.884 0.027 0.076 0.897
   555 18589  5451  3781  1554    45  0.032 0.084 0.884 0.026 0.076 0.897
   560 18435  5262  3730  1562    45  0.032 0.084 0.884 0.026 0.076 0.898
