 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        0.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1120 10281  3048  2504   578    49  0.022 0.063 0.915 0.019 0.059 0.922
  1125 10175  2914  2341   569    48  0.022 0.063 0.915 0.019 0.059 0.922
  1130 10146  2967  2355   547    48  0.022 0.063 0.915 0.019 0.059 0.922
  1135 10204  2880  2390   580    48  0.022 0.063 0.915 0.019 0.059 0.922
  1140 10278  2855  2448   607    48  0.022 0.063 0.915 0.019 0.059 0.922
  1145 10063  3012  2379   563    48  0.022 0.063 0.915 0.019 0.059 0.922
  1150 10084  2935  2341   571    48  0.022 0.063 0.915 0.019 0.059 0.922
  1155 10407  2837  2469   618    48  0.022 0.062 0.916 0.019 0.059 0.922
  1160 10224  2960  2373   583    48  0.022 0.063 0.915 0.019 0.059 0.922
  1165 10176  2914  2356   581    48  0.022 0.063 0.916 0.019 0.058 0.923
  1170 10186  2980  2383   604    48  0.022 0.063 0.916 0.019 0.058 0.923
  1175 10256  3034  2421   589    48  0.022 0.062 0.916 0.019 0.058 0.923
  1180  9891  2958  2329   553    48  0.022 0.062 0.916 0.019 0.058 0.924
  1185  9738  2761  2280   564    48  0.022 0.062 0.916 0.019 0.058 0.923
  1190  9656  2902  2243   543    48  0.022 0.062 0.916 0.019 0.058 0.924
  1195  9445  2733  2156   543    48  0.022 0.062 0.916 0.018 0.058 0.924
  1200  9241  2673  2179   519    48  0.022 0.062 0.916 0.019 0.057 0.924
  1205  9029  2704  2140   512    48  0.022 0.062 0.916 0.018 0.057 0.924
  1210  9025  2526  2073   476    48  0.022 0.062 0.916 0.019 0.058 0.924
  1215  9068  2704  2121   528    48  0.022 0.062 0.916 0.019 0.057 0.924
  1220  8972  2747  2171   468    48  0.022 0.062 0.916 0.019 0.058 0.923
  1225  9093  2686  2185   527    48  0.022 0.061 0.917 0.019 0.058 0.923
  1230  8842  2581  2036   475    48  0.022 0.061 0.917 0.019 0.057 0.924
  1235  8664  2586  2142   459    48  0.022 0.062 0.917 0.019 0.057 0.924
  1240  8569  2524  2029   443    48  0.022 0.062 0.917 0.019 0.058 0.924
  1245  8345  2528  2015   424    48  0.022 0.061 0.917 0.019 0.058 0.924
  1250  8458  2524  2005   411    47  0.022 0.061 0.917 0.018 0.058 0.924
  1255  8397  2464  1987   412    47  0.022 0.061 0.918 0.019 0.058 0.924
  1260  8240  2380  1975   429    47  0.021 0.061 0.917 0.019 0.058 0.923
  1265  8071  2342  1935   450    47  0.021 0.061 0.917 0.018 0.058 0.924
  1270  7975  2385  1901   385    47  0.021 0.062 0.917 0.018 0.058 0.924
  1275  7709  2259  1856   368    47  0.021 0.062 0.917 0.018 0.059 0.923
  1280  7522  2250  1765   354    47  0.021 0.062 0.917 0.018 0.059 0.923
  1285  7634  2216  1856   393    47  0.021 0.062 0.917 0.018 0.059 0.923
  1290  7539  2115  1848   390    47  0.021 0.062 0.917 0.018 0.058 0.923
  1295  7305  2156  1727   354    46  0.021 0.062 0.917 0.019 0.058 0.924
  1300  7391  2180  1761   382    46  0.021 0.062 0.917 0.018 0.058 0.924
  1305  7330  2158  1758   360    46  0.021 0.062 0.917 0.019 0.058 0.923
  1310  7467  2192  1815   388    46  0.022 0.062 0.917 0.018 0.058 0.924
  1315  7519  2186  1843   373    46  0.021 0.062 0.917 0.018 0.058 0.924
  1320  7397  2127  1755   372    46  0.021 0.062 0.917 0.018 0.058 0.924
  1325  7230  2042  1762   344    46  0.021 0.062 0.917 0.018 0.058 0.924
  1330  7295  2082  1760   365    46  0.022 0.062 0.916 0.018 0.058 0.924
  1335  7214  2146  1710   368    45  0.021 0.062 0.916 0.018 0.058 0.924
  1340  7172  2123  1746   346    45  0.021 0.063 0.916 0.018 0.058 0.924
  1345  7283  2118  1774   339    45  0.021 0.062 0.917 0.018 0.058 0.924
  1350  7197  2159  1723   364    45  0.021 0.062 0.917 0.018 0.058 0.924
  1355  7131  2031  1667   372    45  0.021 0.062 0.917 0.018 0.058 0.924
  1360  7261  2044  1727   372    44  0.021 0.062 0.917 0.018 0.057 0.924
  1365  7030  2036  1688   336    44  0.021 0.062 0.917 0.018 0.057 0.925
  1370  6972  2057  1662   320    44  0.021 0.061 0.918 0.018 0.057 0.925
  1375  6674  1993  1607   309    44  0.021 0.062 0.917 0.018 0.057 0.925
  1380  6516  1971  1550   284    44  0.022 0.061 0.917 0.018 0.057 0.925
  1385  6207  1831  1499   284    44  0.021 0.061 0.918 0.018 0.056 0.926
  1390  6146  1797  1572   286    44  0.021 0.061 0.918 0.018 0.056 0.925
  1395  6170  1810  1539   283    44  0.021 0.061 0.918 0.018 0.057 0.925
  1400  6036  1769  1472   288    44  0.021 0.061 0.918 0.018 0.057 0.925
  1405  5891  1732  1404   290    44  0.021 0.061 0.918 0.018 0.057 0.925
  1410  5873  1759  1491   260    44  0.021 0.060 0.919 0.018 0.057 0.925
  1415  5884  1726  1452   280    44  0.021 0.061 0.918 0.018 0.057 0.925
  1420  5482  1696  1275   245    44  0.021 0.061 0.918 0.018 0.057 0.925
  1425  5431  1587  1344   246    44  0.021 0.061 0.919 0.018 0.057 0.925
  1430  5202  1586  1319   220    43  0.021 0.061 0.918 0.017 0.057 0.925
  1435  5039  1402  1169   245    43  0.021 0.061 0.918 0.018 0.057 0.924
  1440  4965  1394  1246   209    43  0.021 0.061 0.918 0.018 0.058 0.924
  1445  4941  1492  1280   170    43  0.021 0.061 0.918 0.018 0.058 0.924
  1450  4981  1333  1201   197    43  0.021 0.062 0.918 0.019 0.058 0.923
