 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         1.00000005E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   365 41105 11217  4641  6498    50  0.080 0.267 0.653 0.043 0.124 0.833
   370 40585 11157  4551  6501    50  0.080 0.265 0.655 0.043 0.121 0.836
   375 40197 11058  4568  6437    50  0.079 0.261 0.660 0.043 0.122 0.836
   380 40450 10927  4567  6474    49  0.079 0.260 0.662 0.043 0.123 0.835
   385 39841 11213  4467  6345    49  0.078 0.257 0.665 0.043 0.123 0.834
   390 39793 10984  4507  6397    49  0.077 0.254 0.670 0.043 0.123 0.834
   395 39936 11009  4602  6336    49  0.077 0.255 0.668 0.043 0.123 0.835
   400 40107 10979  4773  6290    49  0.077 0.253 0.670 0.043 0.123 0.835
   405 39733 10853  4657  6137    49  0.077 0.252 0.671 0.042 0.122 0.836
   410 39268 10862  4580  6196    49  0.076 0.249 0.675 0.042 0.121 0.837
   415 39295 10890  4727  6038    49  0.075 0.248 0.677 0.042 0.120 0.837
   420 39135 10890  4628  6287    49  0.075 0.247 0.678 0.042 0.121 0.837
   425 39347 10661  4528  6209    49  0.074 0.244 0.682 0.042 0.121 0.837
   430 38923 10654  4632  6053    49  0.075 0.245 0.680 0.042 0.119 0.840
   435 38764 10884  4582  5885    49  0.074 0.242 0.683 0.042 0.119 0.839
   440 38707 10705  4636  5993    49  0.075 0.243 0.682 0.042 0.121 0.837
   445 38486 10564  4728  5931    49  0.074 0.240 0.685 0.043 0.121 0.836
   450 38313 10583  4635  5932    49  0.074 0.239 0.688 0.042 0.121 0.837
   455 38119 10546  4606  5819    49  0.073 0.237 0.690 0.042 0.119 0.839
   460 38402 10441  4642  5916    49  0.072 0.233 0.694 0.042 0.118 0.840
   465 38029 10379  4704  5671    49  0.072 0.233 0.695 0.042 0.119 0.839
   470 38092 10425  4549  5783    49  0.072 0.232 0.696 0.042 0.119 0.839
   475 37729 10532  4662  5758    49  0.071 0.229 0.700 0.042 0.118 0.840
   480 37623 10263  4646  5728    49  0.071 0.228 0.701 0.042 0.118 0.840
   485 37436 10463  4627  5592    49  0.071 0.226 0.703 0.042 0.118 0.840
   490 37183 10110  4735  5616    49  0.071 0.227 0.702 0.042 0.119 0.839
   495 37276 10379  4551  5691    49  0.071 0.225 0.704 0.043 0.120 0.837
   500 37333 10307  4685  5649    49  0.071 0.225 0.705 0.043 0.121 0.837
   505 37210 10128  4590  5589    49  0.071 0.223 0.706 0.043 0.122 0.836
   510 36961 10339  4621  5484    49  0.070 0.223 0.707 0.043 0.122 0.836
   515 36822 10158  4544  5539    49  0.069 0.221 0.710 0.042 0.121 0.836
   520 37146 10162  4705  5623    49  0.069 0.219 0.712 0.042 0.120 0.837
   525 36682 10110  4636  5512    49  0.068 0.217 0.715 0.042 0.120 0.838
   530 36518 10008  4654  5541    49  0.068 0.217 0.715 0.042 0.118 0.840
   535 36658 10029  4687  5512    49  0.068 0.217 0.716 0.042 0.120 0.838
   540 36876 10141  4569  5391    49  0.068 0.216 0.716 0.042 0.120 0.838
   545 36572 10209  4604  5453    49  0.067 0.215 0.718 0.042 0.118 0.840
   550 36353 10157  4576  5365    49  0.067 0.214 0.719 0.042 0.118 0.840
   555 36215  9967  4651  5310    49  0.067 0.212 0.722 0.042 0.117 0.841
