 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =        0.100000001    
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   500 47732 12764  4288  8658    50  0.169 0.380 0.451 0.079 0.127 0.795
   505 47565 12714  4249  8608    50  0.170 0.380 0.451 0.080 0.127 0.793
   510 47712 12938  4285  8645    50  0.171 0.380 0.449 0.079 0.127 0.793
   515 47789 12850  4424  8682    50  0.170 0.381 0.449 0.079 0.126 0.795
   520 47904 12816  4357  8593    50  0.169 0.380 0.450 0.078 0.130 0.791
   525 47634 13068  4247  8617    50  0.171 0.379 0.450 0.077 0.127 0.796
   530 47488 12837  4441  8581    50  0.171 0.379 0.450 0.079 0.129 0.793
   535 47496 12909  4401  8543    50  0.172 0.380 0.449 0.078 0.128 0.795
   540 47622 12776  4216  8571    50  0.170 0.378 0.452 0.079 0.127 0.794
   545 47346 12745  4278  8642    50  0.171 0.379 0.450 0.079 0.127 0.794
   550 47814 12861  4247  8554    50  0.173 0.379 0.448 0.080 0.130 0.791
   555 47648 12847  4313  8658    50  0.172 0.378 0.450 0.079 0.127 0.794
   560 47649 12989  4276  8590    50  0.173 0.374 0.453 0.079 0.127 0.793
   565 47276 12832  4290  8605    50  0.172 0.374 0.453 0.079 0.125 0.796
   570 47243 12811  4287  8315    50  0.171 0.375 0.454 0.080 0.125 0.795
   575 47240 12725  4373  8577    50  0.172 0.376 0.453 0.079 0.126 0.795
   580 47687 12899  4344  8603    50  0.171 0.375 0.455 0.079 0.126 0.794
   585 47598 12800  4351  8550    50  0.171 0.376 0.452 0.078 0.126 0.796
   590 47816 12794  4322  8649    50  0.170 0.378 0.451 0.078 0.128 0.795
   595 47854 12850  4369  8623    50  0.171 0.380 0.450 0.078 0.130 0.792
   600 48078 13117  4429  8754    50  0.170 0.383 0.447 0.078 0.127 0.795
   605 47606 13056  4324  8716    50  0.170 0.383 0.448 0.079 0.129 0.792
   610 47760 13225  4286  8703    50  0.170 0.382 0.448 0.078 0.129 0.794
   615 48017 13030  4314  8748    50  0.169 0.381 0.450 0.078 0.127 0.795
   620 47791 12932  4275  8752    50  0.168 0.380 0.452 0.078 0.125 0.797
   625 47541 12820  4478  8476    50  0.168 0.379 0.453 0.077 0.124 0.798
   630 47532 12882  4222  8606    50  0.168 0.379 0.453 0.078 0.126 0.795
   635 47471 12890  4313  8650    50  0.166 0.381 0.453 0.077 0.126 0.797
   640 47486 13152  4332  8535    50  0.165 0.380 0.455 0.076 0.124 0.800
   645 47592 12995  4429  8693    50  0.164 0.382 0.454 0.076 0.128 0.796
   650 47417 13006  4221  8552    50  0.163 0.383 0.454 0.076 0.130 0.794
   655 47730 12870  4295  8764    50  0.163 0.382 0.455 0.077 0.131 0.793
   660 47583 12971  4291  8625    50  0.164 0.383 0.453 0.076 0.129 0.795
   665 47789 12961  4183  8799    50  0.165 0.385 0.451 0.078 0.132 0.791
   670 47727 12904  4240  8625    50  0.166 0.384 0.450 0.079 0.130 0.791
   675 47961 13129  4223  8771    50  0.167 0.385 0.448 0.079 0.130 0.791
   680 47843 12913  4266  8607    50  0.167 0.383 0.450 0.078 0.129 0.793
   685 48317 12910  4363  8707    50  0.166 0.383 0.452 0.077 0.126 0.796
   690 48021 12918  4275  8711    50  0.166 0.381 0.453 0.077 0.127 0.795
   695 48209 13076  4318  8713    50  0.166 0.382 0.452 0.078 0.127 0.795
   700 47876 12935  4260  8752    50  0.167 0.383 0.450 0.079 0.128 0.794
   705 47907 13220  4264  8565    50  0.166 0.383 0.451 0.078 0.127 0.794
   710 47706 13000  4206  8646    50  0.167 0.382 0.450 0.078 0.127 0.795
   715 47730 13081  4301  8631    50  0.168 0.383 0.450 0.076 0.126 0.798
   720 47826 13001  4423  8500    50  0.166 0.381 0.454 0.075 0.126 0.799
   725 47476 12840  4270  8615    50  0.165 0.380 0.455 0.074 0.125 0.801
   730 47737 12821  4275  8604    50  0.165 0.381 0.454 0.074 0.126 0.800
   735 47675 12893  4417  8573    50  0.166 0.380 0.454 0.075 0.126 0.799
   740 47934 12884  4259  8713    50  0.166 0.381 0.453 0.076 0.127 0.797
   745 47368 12867  4253  8685    50  0.166 0.382 0.452 0.076 0.123 0.801
   750 47115 12764  4325  8382    50  0.166 0.379 0.455 0.076 0.125 0.800
   755 47772 12822  4412  8717    50  0.166 0.382 0.452 0.077 0.129 0.794
   760 48140 13116  4275  8838    50  0.166 0.380 0.453 0.076 0.129 0.794
   765 47872 12914  4260  8680    50  0.167 0.378 0.455 0.077 0.129 0.794
   770 47384 13021  4289  8453    50  0.168 0.377 0.455 0.077 0.125 0.797
   775 47570 12900  4424  8660    50  0.167 0.379 0.454 0.077 0.125 0.798
   780 47553 13048  4340  8573    50  0.166 0.376 0.457 0.076 0.126 0.797
   785 47712 12884  4241  8620    50  0.168 0.381 0.452 0.077 0.124 0.799
   790 47265 12929  4290  8458    50  0.168 0.378 0.454 0.076 0.125 0.799
   795 47522 12992  4330  8469    50  0.166 0.377 0.457 0.076 0.126 0.798
   800 47424 12830  4327  8527    50  0.166 0.380 0.454 0.077 0.126 0.797
   805 47634 12945  4417  8567    50  0.167 0.380 0.453 0.077 0.125 0.798
