 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         7.00000003E-02
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   365 48169 13094  4231  8768    50  0.147 0.395 0.458 0.061 0.122 0.817
   370 48244 13263  4315  8847    50  0.147 0.396 0.457 0.061 0.125 0.813
   375 48824 13101  4314  8827    50  0.148 0.400 0.452 0.060 0.122 0.817
   380 49067 13180  4233  9019    50  0.147 0.400 0.453 0.061 0.122 0.817
   385 48517 13121  4260  8826    50  0.148 0.398 0.455 0.061 0.121 0.818
   390 48536 13146  4223  8959    50  0.146 0.399 0.455 0.060 0.120 0.819
   395 48461 13148  4227  8782    50  0.145 0.398 0.457 0.058 0.115 0.826
   400 48146 13001  4267  8822    50  0.144 0.397 0.458 0.060 0.121 0.819
   405 48420 13036  4322  8819    50  0.144 0.396 0.460 0.060 0.119 0.821
   410 48274 13119  4169  8854    50  0.145 0.400 0.455 0.060 0.122 0.818
   415 48655 13252  4296  8982    50  0.144 0.401 0.456 0.061 0.121 0.818
   420 48719 13257  4223  8958    50  0.146 0.404 0.450 0.061 0.124 0.815
   425 48540 13330  4171  8906    50  0.146 0.403 0.451 0.062 0.121 0.817
   430 48444 13454  4263  8950    50  0.145 0.400 0.454 0.060 0.121 0.819
   435 48707 13023  4290  8767    50  0.145 0.399 0.457 0.059 0.120 0.821
   440 48350 13081  4351  8929    50  0.145 0.398 0.457 0.061 0.121 0.818
   445 48190 12980  4359  8769    50  0.146 0.396 0.459 0.060 0.122 0.818
   450 48259 13015  4288  8706    50  0.146 0.396 0.458 0.061 0.123 0.816
   455 48560 13137  4246  9001    50  0.146 0.399 0.455 0.060 0.121 0.819
   460 48766 13155  4290  8835    50  0.146 0.400 0.455 0.061 0.121 0.818
   465 48139 13007  4266  8783    50  0.147 0.400 0.453 0.060 0.121 0.819
   470 48495 12946  4281  8804    50  0.146 0.401 0.453 0.061 0.123 0.816
   475 48370 13108  4226  8923    50  0.148 0.401 0.452 0.062 0.123 0.815
   480 48484 13164  4297  8771    50  0.147 0.399 0.454 0.062 0.124 0.814
   485 48665 13220  4421  8813    50  0.148 0.398 0.454 0.061 0.122 0.816
   490 48332 13125  4252  8887    50  0.148 0.395 0.456 0.061 0.123 0.816
   495 48271 13040  4157  8909    50  0.148 0.398 0.454 0.062 0.122 0.817
   500 48443 13257  4329  8875    50  0.148 0.396 0.457 0.062 0.122 0.816
   505 47937 12953  4111  8679    50  0.147 0.393 0.460 0.061 0.120 0.818
   510 47921 13019  4156  8810    50  0.146 0.393 0.461 0.061 0.119 0.820
   515 47836 13183  4244  8747    50  0.146 0.392 0.461 0.062 0.121 0.817
   520 48375 13281  4238  8949    50  0.147 0.395 0.458 0.062 0.123 0.815
   525 48116 13145  4312  8812    50  0.146 0.396 0.459 0.062 0.123 0.815
   530 48220 12949  4232  8774    50  0.147 0.394 0.460 0.062 0.122 0.816
   535 48618 13162  4193  8872    50  0.146 0.395 0.459 0.062 0.124 0.814
   540 48460 13069  4217  8867    50  0.146 0.397 0.457 0.063 0.125 0.813
   545 48789 13364  4336  8964    50  0.146 0.398 0.456 0.062 0.122 0.816
   550 48596 13265  4287  8802    50  0.145 0.396 0.460 0.061 0.123 0.816
   555 48585 13005  4194  8923    50  0.145 0.399 0.457 0.061 0.122 0.817
   560 48554 13338  4149  8886    50  0.145 0.400 0.454 0.060 0.123 0.817
   565 48457 13015  4185  8955    50  0.145 0.399 0.457 0.061 0.123 0.816
   570 48783 13057  4261  9062    50  0.146 0.402 0.452 0.061 0.127 0.812
   575 48776 13313  4259  8889    50  0.146 0.401 0.453 0.061 0.123 0.816
   580 48775 13049  4124  8936    50  0.147 0.399 0.454 0.060 0.121 0.819
   585 48350 13049  4316  8811    50  0.146 0.397 0.458 0.060 0.119 0.821
   590 48300 13081  4189  8897    50  0.146 0.396 0.458 0.060 0.118 0.822
   595 47961 12930  4332  8750    50  0.146 0.398 0.456 0.060 0.121 0.819
   600 48216 13067  4133  8874    50  0.145 0.398 0.457 0.061 0.122 0.817
   605 48815 13033  4233  8956    50  0.146 0.399 0.455 0.062 0.121 0.817
   610 48709 13085  4250  8989    50  0.146 0.398 0.456 0.060 0.120 0.821
   615 48578 13110  4188  8908    50  0.146 0.397 0.457 0.060 0.120 0.821
   620 48463 12933  4210  8818    50  0.145 0.397 0.458 0.061 0.120 0.819
   625 48770 13330  4282  8983    50  0.146 0.398 0.455 0.061 0.124 0.815
   630 49008 13249  4247  9022    50  0.146 0.400 0.454 0.062 0.125 0.813
   635 48555 13370  4162  8962    50  0.147 0.402 0.452 0.060 0.124 0.816
   640 48653 13111  4240  8905    50  0.146 0.402 0.451 0.061 0.123 0.817
   645 48742 13268  4300  8955    50  0.146 0.404 0.450 0.060 0.123 0.817
   650 48570 13180  4149  8809    50  0.145 0.401 0.454 0.060 0.120 0.820
   655 48537 13154  4238  9004    50  0.144 0.400 0.456 0.059 0.118 0.823
   660 48361 13061  4287  8879    50  0.144 0.401 0.455 0.060 0.122 0.819
   665 48688 13195  4284  8850    50  0.144 0.403 0.453 0.059 0.120 0.821
   670 48724 13126  4256  8856    50  0.144 0.403 0.452 0.059 0.119 0.822
   675 48668 13310  4212  9063    50  0.144 0.401 0.455 0.060 0.122 0.818
   680 48747 13221  4268  9033    50  0.145 0.403 0.452 0.061 0.125 0.814
